spm_resources_pp_decile,state,net_per_dollar_ca_state,funding,current_resources,monthly_ca,net_chg,pct_chg
2,Massachusetts,0.8409752647387058,federal,25066.685204276477,125,1261.4628971080585,5.032428048734772
2,Massachusetts,0.7515693451819349,state,25066.685204276477,125,1127.3540177729024,4.49741961725586
2,Michigan,0.9913410585566281,federal,25914.02628783441,125,1487.0115878349422,5.7382499011087065
2,Michigan,0.9277935494743336,state,25914.02628783441,125,1391.6903242115004,5.370413338142066
2,Minnesota,1.229257098791327,federal,28377.912391081638,125,1843.8856481869905,6.497608501908234
2,Minnesota,0.9114312625658076,state,28377.912391081638,125,1367.1468938487114,4.8176443531426445
2,Mississippi,0.8003832615512712,federal,23635.2443323909,125,1200.5748923269068,5.079595858806418
2,Mississippi,1.1908816517640528,state,23635.2443323909,125,1786.3224776460793,7.557876079148524
2,Missouri,1.0163006199217537,federal,26263.482096538097,125,1524.4509298826306,5.804450926496053
2,Missouri,0.9768639657389948,state,26263.482096538097,125,1465.2959486084922,5.579214299240386
2,Montana,0.9270014868194483,federal,25049.416267127715,125,1390.5022302291725,5.551036460893203
2,Montana,0.8827228656043193,state,25049.416267127715,125,1324.084298406479,5.285888837833205
2,Nebraska,1.2180837573511136,federal,28773.38088077908,125,1827.1256360266705,6.3500554335177535
2,Nebraska,1.1643003028049674,state,28773.38088077908,125,1746.4504542074512,6.069674124996894
2,Nevada,0.988551293996527,federal,27409.77661568186,125,1482.8269409947904,5.409846865174471
2,Nevada,1.0191706153627893,state,27409.77661568186,125,1528.7559230441839,5.577411098525852
2,New Hampshire,0.8581444973736293,federal,25673.908704641053,125,1287.216746060444,5.013715522902653
2,New Hampshire,0.7626178457349501,state,25673.908704641053,125,1143.926768602425,4.455600359736569
2,New Jersey,0.9518406741080098,federal,28477.455370586307,125,1427.7610111620147,5.013653757269041
2,New Jersey,0.7922955415070755,state,28477.455370586307,125,1188.4433122606133,4.173277762338725
2,New Mexico,0.8892061969965529,federal,25225.796912971233,125,1333.8092954948293,5.287481303748139
2,New Mexico,1.1731495673363177,state,25225.796912971233,125,1759.7243510044766,6.975892008785726
2,New York,0.9792367149388019,federal,28234.581865610744,125,1468.855072408203,5.202326279877529
2,New York,0.8947901919852624,state,28234.581865610744,125,1342.1852879778937,4.753692809641545
2,North Carolina,0.9128595096300018,federal,25414.365779654538,125,1369.2892644450028,5.38785534259205
2,North Carolina,1.0404386107296348,state,25414.365779654538,125,1560.6579160944523,6.140849351211576
2,North Dakota,1.0752764545312044,federal,26544.6126239214,125,1612.9146817968065,6.076241174238438
2,North Dakota,0.9479894686793754,state,26544.6126239214,125,1421.984203019063,5.356959708417833
2,Ohio,0.9605734749664406,federal,24082.50347257247,125,1440.860212449661,5.983016732835333
2,Ohio,0.881752974132194,state,24082.50347257247,125,1322.629461198291,5.492076281457333
2,Oklahoma,1.1599830728107445,federal,28452.024310885154,125,1739.9746092161167,6.1154685874159
2,Oklahoma,1.2463965553124008,state,28452.024310885154,125,1869.5948329686012,6.5710432851462635
2,Oregon,0.9955704309172744,federal,26252.936667252343,125,1493.3556463759116,5.688337519355344
2,Oregon,0.9595177598214552,state,26252.936667252343,125,1439.2766397321827,5.482345300925981
2,Pennsylvania,0.8573045925271622,federal,25456.20058893488,125,1285.9568887907433,5.051645017873224
2,Pennsylvania,0.8224288260903279,state,25456.20058893488,125,1233.6432391354917,4.846140471063553
2,Rhode Island,1.08599155669418,federal,26882.121052542316,125,1628.98733504127,6.0597425770732185
2,Rhode Island,0.8621633931097687,state,26882.121052542316,125,1293.245089664653,4.810800037455926
2,South Carolina,0.9657161001773708,federal,26182.6046075618,125,1448.5741502660562,5.532582307902604
2,South Carolina,1.148155879757474,state,26182.6046075618,125,1722.2338196362111,6.577778817080761
2,South Dakota,1.1249797076017558,federal,27693.821740460557,125,1687.4695614026336,6.093306937616514
2,South Dakota,1.0180726207744655,state,27693.821740460557,125,1527.1089311616981,5.514258542838089
2,Tennessee,0.9276986734814282,federal,25187.728394456626,125,1391.5480102221422,5.524706271361881
2,Tennessee,0.9568874480372445,state,25187.728394456626,125,1435.3311720558668,5.698533625492635
2,Texas,1.1358981856459185,federal,28784.44249937726,125,1703.8472784688777,5.919333954464256
2,Texas,1.1996505089527276,state,28784.44249937726,125,1799.4757634290913,6.251556768792803
2,Utah,1.5664540979667372,federal,34470.19588160056,125,2349.681146950106,6.816558730971166
2,Utah,1.517053342560029,state,34470.19588160056,125,2275.5800138400436,6.601587126618851
2,Vermont,0.7069831398759377,federal,22068.26591470315,125,1060.4747098139067,4.8054283644795
2,Vermont,0.6596219894097693,state,22068.26591470315,125,989.432984114654,4.483510339865157
2,Virginia,0.9464543008231212,federal,25599.85904943447,125,1419.6814512346818,5.545661202638708
2,Virginia,0.8366008165483309,state,25599.85904943447,125,1254.9012248224963,4.901984899210679
2,Washington,1.1672463536156894,federal,30089.160255743172,125,1750.8695304235341,5.818937835227032
2,Washington,0.9605756366970559,state,30089.160255743172,125,1440.8634550455838,4.788646285901461
2,West Virginia,0.7947464732925233,federal,24558.294702594838,125,1192.119709938785,4.85424466305808
2,West Virginia,0.8620265451644591,state,24558.294702594838,125,1293.0398177466886,5.265185687384335
2,Wisconsin,1.2813766566685143,federal,28762.702622037777,125,1922.0649850027714,6.682490898925816
2,Wisconsin,1.0155739614095962,state,28762.702622037777,125,1523.3609421143942,5.296306686240277
2,Wyoming,1.056920218680172,federal,26052.781327337267,125,1585.380328020258,6.085263251170475
2,Wyoming,1.0558327921845923,state,26052.781327337267,125,1583.7491882768884,6.079002346728545
3,Alabama,0.41516212363285604,federal,28534.182467279225,125,622.743185449284,2.1824462157393065
3,Alabama,0.6123834234473693,state,28534.182467279225,125,918.575135171054,3.2192095786322397
3,Alaska,1.0430058842871308,federal,39175.06280500395,125,1564.5088264306962,3.9936345072836916
3,Alaska,0.9765624219683388,state,39175.06280500395,125,1464.8436329525082,3.7392247212055496
3,Arizona,0.7260578144808882,federal,33818.64881915273,125,1089.0867217213324,3.2203732548431767
3,Arizona,0.7042112698023637,state,33818.64881915273,125,1056.3169047035456,3.123474596375107
3,Arkansas,0.4625001717895419,federal,29048.01540278681,125,693.7502576843128,2.388287971018343
3,Arkansas,0.6809875925816713,state,29048.01540278681,125,1021.481388872507,3.51652729010364
3,California,0.6765823773213598,federal,36915.88496526501,125,1014.8735659820397,2.7491513935991434
3,California,0.6832680949640921,state,36915.88496526501,125,1024.9021424461382,2.776317412979512
3,Colorado,0.7321993219943813,federal,32139.038903742785,125,1098.298982991572,3.4173361135067064
3,Colorado,0.5168098233837469,state,32139.038903742785,125,775.2147350756204,2.4120657042589473
3,Connecticut,0.692227441754977,federal,32240.256451393012,125,1038.3411626324655,3.2206355560413096
3,Connecticut,0.33861913823685075,state,32240.256451393012,125,507.9287073552761,1.5754487192775724
3,Delaware,0.54075840534284,federal,32635.218372880972,125,811.1376080142601,2.485467076538071
3,Delaware,0.5195987941845049,state,32635.218372880972,125,779.3981912767574,2.3882119689581036
3,District of Columbia,0.6088740581971612,federal,27508.253006187733,125,913.3110872957418,3.3201348231394436
3,District of Columbia,0.295142263020606,state,27508.253006187733,125,442.71339453090894,1.6093838981025967
3,Florida,0.509648595594973,federal,30768.849705454537,125,764.4728933924595,2.4845676738345466
3,Florida,0.5492647014552847,state,30768.849705454537,125,823.897052182927,2.677698581747341
3,Georgia,0.5224388575475792,federal,31665.499151061795,125,783.6582863213689,2.4748016211046893
3,Georgia,0.611417152319515,state,31665.499151061795,125,917.1257284792725,2.896293294175089
3,Hawaii,0.677325668239391,federal,36560.72100135243,125,1015.9885023590865,2.7789071838093777
3,Hawaii,0.48602763864769044,state,36560.72100135243,125,729.0414579715357,1.9940565667306382
3,Idaho,0.7437911389422877,federal,34031.863061022195,125,1115.6867084134315,3.278359184781934
3,Idaho,0.7842402304105479,state,34031.863061022195,125,1176.3603456158219,3.456643979515614
3,Illinois,0.5929587153532049,federal,32474.876455797243,125,889.4380730298074,2.738849751254495
3,Illinois,0.5194789936716316,state,32474.876455797243,125,779.2184905074474,2.3994502075106294
3,Indiana,0.7627646862239283,federal,33634.63700878841,125,1144.1470293358925,3.4016928116005465
3,Indiana,0.7417089895365889,state,33634.63700878841,125,1112.5634843048833,3.3077909656470528
3,Iowa,0.6896218926206018,federal,32809.84244276707,125,1034.4328389309028,3.152812576699659
3,Iowa,0.5895010094773052,state,32809.84244276707,125,884.2515142159579,2.6950800381270685
3,Kansas,0.5608924391468323,federal,30540.27983801943,125,841.3386587202484,2.7548492128512536
3,Kansas,0.488865006875241,state,30540.27983801943,125,733.2975103128615,2.401083140698611
3,Kentucky,0.5188467835866132,federal,30957.541672601874,125,778.2701753799198,2.5139921755114893
3,Kentucky,0.621387034162458,state,30957.541672601874,125,932.080551243687,3.010835166115917
3,Louisiana,0.527775816861812,federal,28486.834737512272,125,791.6637252927179,2.779051209400364
3,Louisiana,0.6442205169477888,state,28486.834737512272,125,966.3307754216833,3.39220128991443
3,Maine,0.6064314447452741,federal,30472.897118316367,125,909.6471671179112,2.9851023471317695
3,Maine,0.5364579836077017,state,30472.897118316367,125,804.6869754115526,2.640664497002744
3,Maryland,0.732997312477619,federal,35578.56358721941,125,1099.4959687164285,3.0903326550018204
3,Maryland,0.5948265699216518,state,35578.56358721941,125,892.2398548824777,2.5078017910846455
3,Massachusetts,0.556129592862055,federal,32998.622814092836,125,834.1943892930825,2.527967285158398
3,Massachusetts,0.44072423455892007,state,32998.622814092836,125,661.0863518383801,2.003375581953219
3,Michigan,0.5007151497561705,federal,29036.264996191814,125,751.0727246342557,2.5866712703330164
3,Michigan,0.449594080458,state,29036.264996191814,125,674.391120687,2.3225821942851406
3,Minnesota,0.6864701328058127,federal,32064.659092191014,125,1029.705199208719,3.211339924894109
3,Minnesota,0.5420272385049307,state,32064.659092191014,125,813.0408577573961,2.535629196679665
3,Mississippi,0.5695830592835516,federal,29936.333353102687,125,854.3745889253273,2.853972057458992
3,Mississippi,0.6880071227177014,state,29936.333353102687,125,1032.010684076552,3.4473516576123755
3,Missouri,0.6712475797383464,federal,31562.180452627217,125,1006.8713696075196,3.1901198053118294
3,Missouri,0.6496712304383787,state,31562.180452627217,125,974.5068456575681,3.087577701167508
3,Montana,0.6027005204516701,federal,29999.926214430918,125,904.0507806775051,3.0135100140433946
3,Montana,0.5882894129626486,state,29999.926214430918,125,882.4341194439729,2.94145429937589
3,Nebraska,0.6292106318174253,federal,29967.5773699642,125,943.815947726138,3.149456948335445
3,Nebraska,0.5627014512945805,state,29967.5773699642,125,844.0521769418707,2.8165512564517288
3,Nevada,0.6474452062337822,federal,34720.50914090582,125,971.1678093506733,2.797101290794426
3,Nevada,0.668929870765924,state,34720.50914090582,125,1003.394806148886,2.8899196209272766
3,New Hampshire,0.6655088693770456,federal,33850.56845483304,125,998.2633040655684,2.9490296607501745
3,New Hampshire,0.443226035640913,state,33850.56845483304,125,664.8390534613695,1.9640410303551241
3,New Jersey,0.5608175461308794,federal,32921.50578476776,125,841.2263191963191,2.5552486107289196
3,New Jersey,0.47206137220385136,state,32921.50578476776,125,708.0920583057771,2.1508495478156395
3,New Mexico,0.6073119704157225,federal,29867.620092860514,125,910.9679556235837,3.0500185578607226
3,New Mexico,0.6593109458795116,state,29867.620092860514,125,988.9664188192673,3.311165790057935
3,New York,0.5333559419549562,federal,31426.236257722332,125,800.0339129324343,2.545751601850963
3,New York,0.5252596615403429,state,31426.236257722332,125,787.8894923105144,2.5071073922092952
3,North Carolina,0.5014470940901923,federal,30348.123015291316,125,752.1706411352884,2.4784749974695206
3,North Carolina,0.6683485626098807,state,30348.123015291316,125,1002.5228439148211,3.303409714695325
3,North Dakota,0.6788098134748705,federal,31435.898627399143,125,1018.2147202123057,3.2390189708934938
3,North Dakota,0.6380193958029169,state,31435.898627399143,125,957.0290937043753,3.0443828091182366
3,Ohio,0.5188122639950853,federal,29832.633968093312,125,778.218395992628,2.608614434866698
3,Ohio,0.5212415588300942,state,29832.633968093312,125,781.8623382451412,2.620829052779453
3,Oklahoma,0.6050961051246743,federal,30952.036325822617,125,907.6441576870114,2.9324214669836874
3,Oklahoma,0.6748168888745469,state,30952.036325822617,125,1012.2253333118205,3.270302873311578
3,Oregon,0.6177462022996805,federal,32918.01675087334,125,926.6193034495207,2.8149305301782395
3,Oregon,0.5859181988654952,state,32918.01675087334,125,878.8772982982429,2.669897475749129
3,Pennsylvania,0.6042348391477617,federal,31647.289580310327,125,906.3522587216424,2.863917481532252
3,Pennsylvania,0.563025329299553,state,31647.289580310327,125,844.5379939493295,2.6685950207715954
3,Rhode Island,0.7464951867277906,federal,35820.86568014751,125,1119.742780091686,3.1259511986396946
3,Rhode Island,0.40075472887571684,state,35820.86568014751,125,601.1320933135753,1.6781618252367705
3,South Carolina,0.4854337677888845,federal,29604.134768718384,125,728.1506516833267,2.459624837449183
3,South Carolina,0.5370755060428083,state,29604.134768718384,125,805.6132590642125,2.721286284358747
3,South Dakota,0.5801910752197332,federal,31112.41531970537,125,870.2866128295999,2.7972325641924525
3,South Dakota,0.5511694586830405,state,31112.41531970537,125,826.7541880245607,2.657312778609404
3,Tennessee,0.5061572131425334,federal,29388.437316095708,125,759.2358197138001,2.583450802598393
3,Tennessee,0.5283981796271812,state,29388.437316095708,125,792.5972694407717,2.6969697671086283
3,Texas,0.6843675967961161,federal,34718.37722554461,125,1026.5513951941741,2.9567954415763196
3,Texas,0.8076871010609936,state,34718.37722554461,125,1211.5306515914904,3.489594700008291
3,Utah,1.1304220853806684,federal,42923.264564481666,125,1695.6331280710026,3.9503824913497207
3,Utah,1.0300137487653354,state,42923.264564481666,125,1545.020623148003,3.5994946768948317
3,Vermont,0.5638627618970746,federal,29675.839626369587,125,845.794142845612,2.8501102361196535
3,Vermont,0.4364357836935744,state,29675.839626369587,125,654.6536755403616,2.206015680711
3,Virginia,0.5644553664380964,federal,31793.101362396756,125,846.6830496571446,2.6631030424057895
3,Virginia,0.5868268406651116,state,31793.101362396756,125,880.2402609976674,2.7686517617899655
3,Washington,0.7295359273473153,federal,33816.939737304485,125,1094.303891020973,3.235963690155598
3,Washington,0.5590200015723829,state,33816.939737304485,125,838.5300023585743,2.4796152723233162
3,West Virginia,0.43307760328565764,federal,27934.41147741896,125,649.6164049284864,2.3255059640458504
3,West Virginia,0.5342875765535774,state,27934.41147741896,125,801.4313648303661,2.868975297647529
3,Wisconsin,0.6602839766097934,federal,31417.47424389545,125,990.4259649146901,3.152468455057727
3,Wisconsin,0.5771001234254349,state,31417.47424389545,125,865.6501851381524,2.7553143782917306
3,Wyoming,0.736286247390532,federal,32849.51389465594,125,1104.4293710857978,3.362087410570388
3,Wyoming,0.6958747298492499,state,32849.51389465594,125,1043.8120947738748,3.1775572025852274
4,Alabama,0.31442756556384927,federal,36524.33832201558,125,471.6413483457739,1.2913070298154727
4,Alabama,0.28198960299266257,state,36524.33832201558,125,422.98440448899385,1.1580891644354137
4,Alaska,0.6225759728704159,federal,42632.47434694746,125,933.8639593056238,2.1904990822389117
4,Alaska,0.46928494189983133,state,42632.47434694746,125,703.927412849747,1.6511530790380904
4,Arizona,0.5208070379155463,federal,42963.88322121276,125,781.2105568733194,1.8182959693168719
4,Arizona,0.4941287445143851,state,42963.88322121276,125,741.1931167715776,1.725153922785138
4,Arkansas,0.3325953446125839,federal,37317.488049248364,125,498.89301691887584,1.3368879927300583
4,Arkansas,0.38279375531719234,state,37317.488049248364,125,574.1906329757885,1.538663674837979
4,California,0.3881434507230486,federal,42816.79220457066,125,582.2151760845729,1.3597823333024512
4,California,0.38798421552089374,state,42816.79220457066,125,581.9763232813406,1.3592244848721178
4,Colorado,0.44053915150916306,federal,37704.914289846085,125,660.8087272637446,1.7525798419377392
4,Colorado,0.38277978636546234,state,37704.914289846085,125,574.1696795481935,1.5227979969253427
4,Connecticut,0.2900372571977112,federal,35855.5766689637,125,435.05588579656677,1.213356264809841
4,Connecticut,0.39562466985131345,state,35855.5766689637,125,593.4370047769702,1.6550758903025662
4,Delaware,0.35686913654573593,federal,38875.256854068844,125,535.3037048186039,1.3769779241023248
4,Delaware,0.3192538451930802,state,38875.256854068844,125,478.8807677896203,1.2318394952019427
4,District of Columbia,0.2581197231097707,federal,30242.56209257247,125,387.1795846646561,1.2802473000782788
4,District of Columbia,0.2105192601791418,state,30242.56209257247,125,315.7788902687127,1.0441538957648948
4,Florida,0.3181370576086921,federal,36873.64878046683,125,477.20558641303813,1.2941642668838063
4,Florida,0.34210619623117,state,36873.64878046683,125,513.159294346755,1.3916694206259084
4,Georgia,0.34937007635239725,federal,38794.8834439634,125,524.0551145285958,1.3508356463695996
4,Georgia,0.4172535010373195,state,38794.8834439634,125,625.8802515559793,1.6133061785325922
4,Hawaii,0.42766473264630844,federal,45513.985654911216,125,641.4970989694626,1.4094505012883694
4,Hawaii,0.44227536541462903,state,45513.985654911216,125,663.4130481219436,1.4576026216468203
4,Idaho,0.49248391352439563,federal,41556.957635813356,125,738.7258702865935,1.7776225987485839
4,Idaho,0.49396828622411654,state,41556.957635813356,125,740.9524293361748,1.7829804477737554
4,Illinois,0.3799448424671314,federal,39830.39808579267,125,569.917263700697,1.4308600744414455
4,Illinois,0.35993095265262953,state,39830.39808579267,125,539.8964289789443,1.355488408165127
4,Indiana,0.5118474470861671,federal,41875.15327298506,125,767.7711706292507,1.8334766815637267
4,Indiana,0.45319885635431856,state,41875.15327298506,125,679.7982845314779,1.6233929464087156
4,Iowa,0.46502117714244656,federal,39122.189750672354,125,697.5317657136699,1.7829568594168022
4,Iowa,0.3742570513760323,state,39122.189750672354,125,561.3855770640484,1.4349543843066719
4,Kansas,0.5486170169325665,federal,42557.44929701491,125,822.9255253988497,1.9336815034555463
4,Kansas,0.5155638346852826,state,42557.44929701491,125,773.3457520279238,1.8171806929278733
4,Kentucky,0.4150401389465291,federal,38998.659985109975,125,622.5602084197936,1.5963630767249246
4,Kentucky,0.4084877156486609,state,38998.659985109975,125,612.7315734729913,1.571160582714733
4,Louisiana,0.348378669148404,federal,35698.2803480561,125,522.568003722606,1.4638464335749488
4,Louisiana,0.4516164468896685,state,35698.2803480561,125,677.4246703345028,1.8976395045633931
4,Maine,0.3530045890844902,federal,35824.59036669959,125,529.5068836267352,1.4780542588392955
4,Maine,0.32443234041290175,state,35824.59036669959,125,486.64851061935263,1.3584203074983718
4,Maryland,0.5128172840975199,federal,42918.72644235473,125,769.2259261462799,1.7922850697339483
4,Maryland,0.5172803118144862,state,42918.72644235473,125,775.9204677217293,1.8078832529289715
4,Massachusetts,0.3611794067465891,federal,36764.00747470228,125,541.7691101198836,1.4736399738050345
4,Massachusetts,0.34756688249729123,state,36764.00747470228,125,521.3503237459369,1.4180998197889165
4,Michigan,0.443499040902864,federal,38080.052902792144,125,665.248561354296,1.7469738370702685
4,Michigan,0.43826887169570217,state,38080.052902792144,125,657.4033075435533,1.7263718336256577
4,Minnesota,0.4900549504888527,federal,39543.180412569745,125,735.0824257332791,1.858936024022022
4,Minnesota,0.43539905441025295,state,39543.180412569745,125,653.0985816153794,1.6516086334011122
4,Mississippi,0.33040938000901193,federal,36475.254893463876,125,495.6140700135179,1.3587679413374811
4,Mississippi,0.5227075365886661,state,36475.254893463876,125,784.0613048829991,2.149570461325269
4,Missouri,0.4590181024956128,federal,40568.34506541794,125,688.5271537434193,1.6972029611588644
4,Missouri,0.4302165934064788,state,40568.34506541794,125,645.3248901097181,1.5907104149038076
4,Montana,0.43012515765779336,federal,37292.6181293834,125,645.18773648669,1.7300682248917707
4,Montana,0.4044466519058534,state,37292.6181293834,125,606.66997785878,1.6267830157539298
4,Nebraska,0.4341470970763339,federal,37241.83588654932,125,651.2206456145009,1.748626591874605
4,Nebraska,0.40187672570938815,state,37241.83588654932,125,602.8150885640822,1.6186503007006743
4,Nevada,0.3449242496682628,federal,38753.23081159244,125,517.3863745023942,1.3350793305925501
4,Nevada,0.4154818148354067,state,38753.23081159244,125,623.2227222531101,1.608182619103547
4,New Hampshire,0.37810997545575264,federal,38703.34859374563,125,567.164963183629,1.4654157425419296
4,New Hampshire,0.3663797461331923,state,38703.34859374563,125,549.5696191997885,1.4199536711110252
4,New Jersey,0.3979105429188657,federal,39788.86617421744,125,596.8658143782985,1.5000824898223872
4,New Jersey,0.3866154561543754,state,39788.86617421744,125,579.9231842315631,1.4575011554547495
4,New Mexico,0.35954901239975456,federal,37599.93982990233,125,539.3235185996318,1.4343733554879807
4,New Mexico,0.5119006656331413,state,37599.93982990233,125,767.8509984497119,2.042160178775229
4,New York,0.3314155018404389,federal,36975.83763350976,125,497.1232527606583,1.3444543371483624
4,New York,0.3402080033400672,state,36975.83763350976,125,510.3120050101008,1.3801229063912401
4,North Carolina,0.3707946431017479,federal,38195.59998580618,125,556.1919646526219,1.4561676341235843
4,North Carolina,0.4300240519242969,state,38195.59998580618,125,645.0360778864454,1.6887706388331285
4,North Dakota,0.5373400470123719,federal,37807.19839386882,125,806.0100705185579,2.131895789054997
4,North Dakota,0.40411964438232584,state,37807.19839386882,125,606.1794665734888,1.6033440517290292
4,Ohio,0.3939627351626093,federal,38298.47004701854,125,590.944102743914,1.542996631506218
4,Ohio,0.37121376440650683,state,38298.47004701854,125,556.8206466097603,1.4538978865896175
4,Oklahoma,0.47781492473811094,federal,38740.78479324812,125,716.7223871071664,1.850046123051382
4,Oklahoma,0.385068747376781,state,38740.78479324812,125,577.6031210651714,1.4909432634050255
4,Oregon,0.3604829199538432,federal,35795.85590406057,125,540.7243799307648,1.5105781556949076
4,Oregon,0.3700202471011209,state,35795.85590406057,125,555.0303706516813,1.5505436499109395
4,Pennsylvania,0.47877552635162796,federal,39961.84349598596,125,718.163289527442,1.7971225216363684
4,Pennsylvania,0.4556878120753428,state,39961.84349598596,125,683.5317181130142,1.7104609255117893
4,Rhode Island,0.27875067175007373,federal,32264.557395067302,125,418.1260076251106,1.2959297798674745
4,Rhode Island,0.22314073124608944,state,32264.557395067302,125,334.71109686913417,1.0373955940902069
4,South Carolina,0.3465898888433342,federal,37096.211538128875,125,519.8848332650012,1.4014499370930213
4,South Carolina,0.3353207229242453,state,37096.211538128875,125,502.98108438636797,1.3558826185509136
4,South Dakota,0.5390603791726335,federal,40436.372533263566,125,808.5905687589502,1.9996614881658623
4,South Dakota,0.4989573709900494,state,40436.372533263566,125,748.4360564850741,1.8508981137449938
4,Tennessee,0.369021379984449,federal,38536.00598853218,125,553.5320699766735,1.4364022834680832
4,Tennessee,0.36938268513439176,state,38536.00598853218,125,554.0740277015876,1.4378086506071046
4,Texas,0.4829153298324288,federal,42009.20900147932,125,724.3729947486432,1.7243195288993303
4,Texas,0.5482020911243619,state,42009.20900147932,125,822.3031366865429,1.9574354200708375
4,Utah,0.8600821908903271,federal,54490.23760008148,125,1290.1232863354908,2.367622794754636
4,Utah,0.7110033447971925,state,54490.23760008148,125,1066.5050171957887,1.9572405336588108
4,Vermont,0.31239132186115454,federal,34414.0933829889,125,468.5869827917318,1.3616136202598825
4,Vermont,0.33328796767373314,state,34414.0933829889,125,499.93195151059973,1.4526953999541339
4,Virginia,0.3950751946570276,federal,38446.388796620085,125,592.6127919855414,1.5414004033524196
4,Virginia,0.38707126900492533,state,38446.388796620085,125,580.606903507388,1.5101727930255715
4,Washington,0.5046269722886656,federal,43042.509684526354,125,756.9404584329984,1.7585881120336162
4,Washington,0.37548598481133355,state,43042.509684526354,125,563.2289772170003,1.3085412104105987
4,West Virginia,0.32785691005517853,federal,36795.14743164871,125,491.7853650827678,1.3365495164717485
4,West Virginia,0.38916161910376124,state,36795.14743164871,125,583.7424286556419,1.586465796176009
4,Wisconsin,0.3833483604473046,federal,37040.373299728344,125,575.0225406709569,1.5524210191347456
4,Wisconsin,0.3043496302641753,state,37040.373299728344,125,456.52444539626293,1.2325049796396386
4,Wyoming,0.5193103885772952,federal,39978.547741614464,125,778.9655828659428,1.948458928274431
4,Wyoming,0.47243701160750057,state,39978.547741614464,125,708.6555174112508,1.7725894446976052
5,Alabama,0.14717025570065223,federal,46179.103961570865,125,220.75538355097834,0.4780417214995891
5,Alabama,0.22881699868971642,state,46179.103961570865,125,343.2254980345746,0.7432485011406861
5,Alaska,0.45165440116545374,federal,56446.22372503658,125,677.4816017481807,1.200224845949589
5,Alaska,0.23275140162871674,state,56446.22372503658,125,349.1271024430751,0.6185127709229212
5,Arizona,0.29349237468979433,federal,50054.19370429364,125,440.2385620346915,0.879523830981075
5,Arizona,0.29896372599920196,state,50054.19370429364,125,448.4455889988029,0.8959201134036754
5,Arkansas,0.1763898942762745,federal,45109.080837548645,125,264.58484141441176,0.5865445194222895
5,Arkansas,0.24199114897902693,state,45109.080837548645,125,362.9867234685404,0.8046865879971367
5,California,0.2139190372895493,federal,51586.83561011689,125,320.87855593432397,0.6220163577379715
5,California,0.22146690155842888,state,51586.83561011689,125,332.2003523376433,0.6439634228552958
5,Colorado,0.24606735727861237,federal,46578.670380918156,125,369.1010359179186,0.7924250153545127
5,Colorado,0.23831194737739295,state,46578.670380918156,125,357.46792106608945,0.7674498180019605
5,Connecticut,0.2566984140438891,federal,49264.87657736889,125,385.04762106583365,0.7815864928863242
5,Connecticut,0.18438729775141263,state,49264.87657736889,125,276.580946627119,0.5614160956899132
5,Delaware,0.19380266107236122,federal,49361.49338875704,125,290.7039916085418,0.588928680335986
5,Delaware,0.1823567161825508,state,49361.49338875704,125,273.53507427382624,0.5541466748575495
5,District of Columbia,0.14205755676723172,federal,35023.75409203999,125,213.0863351508476,0.608405182924913
5,District of Columbia,0.03859133023061799,state,35023.75409203999,125,57.886995345926984,0.16527924217890516
5,Florida,0.1479303030076992,federal,43943.992662919256,125,221.8954545115488,0.5049505997637493
5,Florida,0.21655674195937738,state,43943.992662919256,125,324.83511293906605,0.7392025468208487
5,Georgia,0.23583752666212557,federal,48189.7235781794,125,353.7562899931884,0.7340907225153112
5,Georgia,0.21171006914093377,state,48189.7235781794,125,317.56510371140064,0.6589892618832037
5,Hawaii,0.3177661637314628,federal,59101.10470992087,125,476.64924559719424,0.8064980306826356
5,Hawaii,0.24266859667747015,state,59101.10470992087,125,364.00289501620523,0.615898631341662
5,Idaho,0.24836571493556425,federal,47667.825338879375,125,372.5485724033464,0.7815514338127024
5,Idaho,0.25919278894471237,state,47667.825338879375,125,388.78918341706856,0.8156218175532332
5,Illinois,0.19816481673470587,federal,48245.07509575475,125,297.2472251020588,0.6161193127217551
5,Illinois,0.18237821992743197,state,48245.07509575475,125,273.56732989114795,0.5670367998146615
5,Indiana,0.22736974135619445,federal,46713.78881413083,125,341.05461203429167,0.7300940914711745
5,Indiana,0.18886115030879194,state,46713.78881413083,125,283.2917254631879,0.606441337033002
5,Iowa,0.22786062859698683,federal,47507.201230378974,125,341.79094289548027,0.7194508075481375
5,Iowa,0.14014836725537877,state,47507.201230378974,125,210.22255088306815,0.44250670517007673
5,Kansas,0.3086332630992335,federal,50600.560574900555,125,462.94989464885026,0.9149106045249777
5,Kansas,0.23262305489516105,state,50600.560574900555,125,348.9345823427416,0.6895863966294158
5,Kentucky,0.16275557857423475,federal,42198.918320188444,125,244.13336786135213,0.578529918726746
5,Kentucky,0.35801033269213806,state,42198.918320188444,125,537.015499038207,1.2725811950049266
5,Louisiana,0.2156408669728689,federal,44991.31058938595,125,323.46130045930335,0.7189417161268741
5,Louisiana,0.277507689042843,state,44991.31058938595,125,416.26153356426454,0.9252042852525088
5,Maine,0.18508792239566832,federal,44742.093394712916,125,277.6318835935025,0.6205160789957801
5,Maine,0.2100602388102147,state,44742.093394712916,125,315.09035821532206,0.7042369596692936
5,Maryland,0.3637028791882752,federal,54106.919434466676,125,545.5543187824128,1.008289373123854
5,Maryland,0.1994978048400081,state,54106.919434466676,125,299.24670726001216,0.5530655050921063
